Date,Rider_ID,Scheduled_Start,Scheduled_End
2026-06-15,R-023,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-181,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-122,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-062,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-174,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-099,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-007,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-067,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-074,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-030,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-035,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-061,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-063,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-183,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-008,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-125,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-173,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-032,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-139,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-072,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-178,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-194,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-190,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-064,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-055,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-051,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-017,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-147,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-157,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-044,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-111,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-176,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-073,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-048,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-109,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-188,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-158,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-006,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-196,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-124,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-083,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-155,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-036,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-095,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-075,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-026,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-164,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-002,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-135,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-029,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-121,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-116,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-105,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-065,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-145,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-052,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-053,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-171,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-112,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-179,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-041,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-184,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-186,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-031,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-154,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-163,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-011,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-143,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-086,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-144,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-077,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-010,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-005,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-071,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-160,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-097,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-033,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-198,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-093,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-152,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-107,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-102,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-197,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-094,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-019,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-165,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-137,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-153,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-151,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-092,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-189,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-066,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-042,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-082,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-085,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-021,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-001,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-101,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-022,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-076,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-114,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-015,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-104,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-117,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-103,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-098,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-177,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-161,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-110,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-108,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-027,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-193,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-004,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-140,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-120,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-148,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-060,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-159,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-012,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-014,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-059,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-199,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-079,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-084,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-070,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-058,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-056,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-080,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-090,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-028,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-141,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-078,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-126,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-115,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-113,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-195,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-185,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-156,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-003,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-150,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-089,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-068,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-175,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-146,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-096,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-106,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-15,R-136,2026-06-15 10:00:00,2026-06-15 20:00:00
2026-06-16,R-143,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-065,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-075,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-121,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-040,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-186,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-180,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-118,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-193,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-080,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-102,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-038,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-188,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-159,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-187,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-198,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-148,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-095,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-055,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-078,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-028,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-116,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-182,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-063,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-192,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-005,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-091,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-140,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-135,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-179,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-161,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-113,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-122,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-172,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-108,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-004,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-072,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-054,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-026,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-145,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-164,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-097,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-154,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-024,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-082,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-006,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-178,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-079,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-033,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-049,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-125,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-089,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-146,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-036,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-184,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-197,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-064,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-077,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-127,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-092,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-094,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-019,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-088,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-041,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-100,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-062,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-153,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-174,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-151,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-137,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-020,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-099,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-027,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-076,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-096,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-112,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-032,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-138,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-056,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-059,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-066,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-142,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-162,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-195,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-200,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-016,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-105,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-124,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-008,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-045,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-039,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-149,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-018,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-114,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-012,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-176,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-167,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-067,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-163,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-029,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-196,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-013,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-073,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-087,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-014,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-057,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-160,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-011,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-165,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-173,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-034,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-158,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-021,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-093,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-155,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-157,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-086,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-101,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-175,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-017,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-111,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-035,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-042,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-107,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-136,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-007,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-071,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-090,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-119,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-010,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-117,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-053,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-129,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-068,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-081,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-126,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-123,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-031,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-189,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-168,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-134,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-190,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-132,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-037,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-015,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-144,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-170,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-060,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-185,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-120,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-058,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-074,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-115,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-199,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-166,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-181,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-025,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-084,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-194,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-16,R-030,2026-06-16 10:00:00,2026-06-16 20:00:00
2026-06-17,R-049,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-044,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-074,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-086,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-121,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-032,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-020,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-193,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-176,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-163,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-027,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-157,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-194,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-030,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-146,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-113,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-065,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-084,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-171,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-077,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-139,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-002,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-056,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-090,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-170,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-037,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-009,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-018,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-094,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-135,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-045,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-039,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-038,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-051,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-151,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-189,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-041,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-017,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-159,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-111,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-104,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-015,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-071,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-138,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-091,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-059,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-013,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-081,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-079,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-050,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-099,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-184,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-085,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-161,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-160,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-120,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-024,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-117,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-200,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-128,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-063,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-154,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-150,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-129,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-098,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-023,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-187,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-100,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-144,2026-06-17 10:00:00,2026-06-17 20:00:00
2026-06-17,R-192,2026-06-17 10:00:00,2026-06-17 20:00:00
